stage,seed,seat_a,a,b,reward_a,reward_b,status_a,status_b,outcome_a,error
screen,41000,0,v011a_water_guard,reacting_market_smart_public_refresh,3000.0,172648.0,DONE,DONE,0.0,
screen,41000,1,v011a_water_guard,reacting_market_smart_public_refresh,3000.0,172648.0,DONE,DONE,0.0,
screen,41001,0,v011a_water_guard,reacting_market_smart_public_refresh,3000.0,158858.0,DONE,DONE,0.0,
screen,41001,1,v011a_water_guard,reacting_market_smart_public_refresh,3000.0,158858.0,DONE,DONE,0.0,
screen,41000,0,v011a_water_guard,sub-009-moev2,3000.0,131825.0,DONE,DONE,0.0,
screen,41000,1,v011a_water_guard,sub-009-moev2,3000.0,131825.0,DONE,DONE,0.0,
screen,41001,0,v011a_water_guard,sub-009-moev2,3000.0,134510.0,DONE,DONE,0.0,
screen,41001,1,v011a_water_guard,sub-009-moev2,3000.0,134510.0,DONE,DONE,0.0,
screen,41000,0,v011b_harvest_storage,prvsiyan_frontier,3000.0,171735.0,DONE,DONE,0.0,
screen,41000,1,v011b_harvest_storage,prvsiyan_frontier,3000.0,171735.0,DONE,DONE,0.0,
screen,41001,0,v011b_harvest_storage,prvsiyan_frontier,3000.0,157914.0,DONE,DONE,0.0,
screen,41001,1,v011b_harvest_storage,prvsiyan_frontier,3000.0,157914.0,DONE,DONE,0.0,
screen,41000,0,v011b_harvest_storage,reacting_aurax7_v2_public_refresh,3000.0,172375.0,DONE,DONE,0.0,
screen,41000,1,v011b_harvest_storage,reacting_aurax7_v2_public_refresh,3000.0,172375.0,DONE,DONE,0.0,
screen,41001,0,v011b_harvest_storage,reacting_aurax7_v2_public_refresh,3000.0,158585.0,DONE,DONE,0.0,
screen,41001,1,v011b_harvest_storage,reacting_aurax7_v2_public_refresh,3000.0,158585.0,DONE,DONE,0.0,
screen,41000,0,v011b_harvest_storage,reacting_evgen_v226_public_refresh,3000.0,172204.0,DONE,DONE,0.0,
screen,41000,1,v011b_harvest_storage,reacting_evgen_v226_public_refresh,3000.0,172204.0,DONE,DONE,0.0,
screen,41001,0,v011b_harvest_storage,reacting_evgen_v226_public_refresh,3000.0,158392.0,DONE,DONE,0.0,
screen,41001,1,v011b_harvest_storage,reacting_evgen_v226_public_refresh,3000.0,158392.0,DONE,DONE,0.0,
screen,41000,0,v011b_harvest_storage,reacting_market_smart_public_refresh,3000.0,172648.0,DONE,DONE,0.0,
screen,41000,1,v011b_harvest_storage,reacting_market_smart_public_refresh,3000.0,172648.0,DONE,DONE,0.0,
screen,41001,0,v011b_harvest_storage,reacting_market_smart_public_refresh,3000.0,158858.0,DONE,DONE,0.0,
screen,41001,1,v011b_harvest_storage,reacting_market_smart_public_refresh,3000.0,158858.0,DONE,DONE,0.0,
screen,41000,0,v011b_harvest_storage,sub-009-moev2,3000.0,131825.0,DONE,DONE,0.0,
screen,41000,1,v011b_harvest_storage,sub-009-moev2,3000.0,131825.0,DONE,DONE,0.0,
screen,41001,0,v011b_harvest_storage,sub-009-moev2,3000.0,134510.0,DONE,DONE,0.0,
screen,41001,1,v011b_harvest_storage,sub-009-moev2,3000.0,134510.0,DONE,DONE,0.0,
screen,41000,0,v011c_priority_scheduler,prvsiyan_frontier,3000.0,171735.0,DONE,DONE,0.0,
screen,41000,1,v011c_priority_scheduler,prvsiyan_frontier,3000.0,171735.0,DONE,DONE,0.0,
screen,41001,0,v011c_priority_scheduler,prvsiyan_frontier,3000.0,157914.0,DONE,DONE,0.0,
screen,41001,1,v011c_priority_scheduler,prvsiyan_frontier,3000.0,157914.0,DONE,DONE,0.0,
screen,41000,0,v011c_priority_scheduler,reacting_aurax7_v2_public_refresh,3000.0,172375.0,DONE,DONE,0.0,
screen,41000,1,v011c_priority_scheduler,reacting_aurax7_v2_public_refresh,3000.0,172375.0,DONE,DONE,0.0,
screen,41001,0,v011c_priority_scheduler,reacting_aurax7_v2_public_refresh,3000.0,158585.0,DONE,DONE,0.0,
screen,41001,1,v011c_priority_scheduler,reacting_aurax7_v2_public_refresh,3000.0,158585.0,DONE,DONE,0.0,
screen,41000,0,v011c_priority_scheduler,reacting_evgen_v226_public_refresh,3000.0,172204.0,DONE,DONE,0.0,
screen,41000,1,v011c_priority_scheduler,reacting_evgen_v226_public_refresh,3000.0,172204.0,DONE,DONE,0.0,
screen,41001,0,v011c_priority_scheduler,reacting_evgen_v226_public_refresh,3000.0,158392.0,DONE,DONE,0.0,
screen,41001,1,v011c_priority_scheduler,reacting_evgen_v226_public_refresh,3000.0,158392.0,DONE,DONE,0.0,
screen,41000,0,v011c_priority_scheduler,reacting_market_smart_public_refresh,3000.0,172648.0,DONE,DONE,0.0,
screen,41000,1,v011c_priority_scheduler,reacting_market_smart_public_refresh,3000.0,172648.0,DONE,DONE,0.0,
screen,41001,0,v011c_priority_scheduler,reacting_market_smart_public_refresh,3000.0,158858.0,DONE,DONE,0.0,
screen,41001,1,v011c_priority_scheduler,reacting_market_smart_public_refresh,3000.0,158858.0,DONE,DONE,0.0,
screen,41000,0,v011c_priority_scheduler,sub-009-moev2,3000.0,131825.0,DONE,DONE,0.0,
screen,41000,1,v011c_priority_scheduler,sub-009-moev2,3000.0,131825.0,DONE,DONE,0.0,
screen,41001,0,v011c_priority_scheduler,sub-009-moev2,3000.0,134510.0,DONE,DONE,0.0,
screen,41001,1,v011c_priority_scheduler,sub-009-moev2,3000.0,134510.0,DONE,DONE,0.0,
screen,41000,0,v012_top5_replaced_v18,prvsiyan_frontier,86139.0,140290.0,DONE,DONE,0.0,
screen,41000,1,v012_top5_replaced_v18,prvsiyan_frontier,86139.0,140290.0,DONE,DONE,0.0,
screen,41001,0,v012_top5_replaced_v18,prvsiyan_frontier,108308.0,149532.0,DONE,DONE,0.0,
screen,41001,1,v012_top5_replaced_v18,prvsiyan_frontier,108920.0,149483.0,DONE,DONE,0.0,
screen,41000,0,v012_top5_replaced_v18,reacting_aurax7_v2_public_refresh,85940.0,140799.0,DONE,DONE,0.0,
screen,41000,1,v012_top5_replaced_v18,reacting_aurax7_v2_public_refresh,85940.0,140799.0,DONE,DONE,0.0,
screen,41001,0,v012_top5_replaced_v18,reacting_aurax7_v2_public_refresh,110683.0,147999.0,DONE,DONE,0.0,
screen,41001,1,v012_top5_replaced_v18,reacting_aurax7_v2_public_refresh,111295.0,147951.0,DONE,DONE,0.0,
screen,41000,0,v012_top5_replaced_v18,reacting_evgen_v226_public_refresh,85978.0,140615.0,DONE,DONE,0.0,
screen,41000,1,v012_top5_replaced_v18,reacting_evgen_v226_public_refresh,85978.0,140615.0,DONE,DONE,0.0,
screen,41001,0,v012_top5_replaced_v18,reacting_evgen_v226_public_refresh,110797.0,148028.0,DONE,DONE,0.0,
screen,41001,1,v012_top5_replaced_v18,reacting_evgen_v226_public_refresh,111408.0,147980.0,DONE,DONE,0.0,
screen,41000,0,v012_top5_replaced_v18,reacting_market_smart_public_refresh,85940.0,140811.0,DONE,DONE,0.0,
screen,41000,1,v012_top5_replaced_v18,reacting_market_smart_public_refresh,85940.0,140811.0,DONE,DONE,0.0,
screen,41001,0,v012_top5_replaced_v18,reacting_market_smart_public_refresh,110683.0,148006.0,DONE,DONE,0.0,
screen,41001,1,v012_top5_replaced_v18,reacting_market_smart_public_refresh,111295.0,147958.0,DONE,DONE,0.0,
screen,41000,0,v012_top5_replaced_v18,sub-009-moev2,89062.0,131712.0,DONE,DONE,0.0,
screen,41000,1,v012_top5_replaced_v18,sub-009-moev2,89062.0,131712.0,DONE,DONE,0.0,
screen,41001,0,v012_top5_replaced_v18,sub-009-moev2,102636.0,133110.0,DONE,DONE,0.0,
screen,41001,1,v012_top5_replaced_v18,sub-009-moev2,103890.0,133057.0,DONE,DONE,0.0,
screen,41000,0,v016_market_value_selector,prvsiyan_frontier,86139.0,140290.0,DONE,DONE,0.0,
screen,41000,1,v016_market_value_selector,prvsiyan_frontier,86139.0,140290.0,DONE,DONE,0.0,
screen,41001,0,v016_market_value_selector,prvsiyan_frontier,108308.0,149532.0,DONE,DONE,0.0,
screen,41001,1,v016_market_value_selector,prvsiyan_frontier,108920.0,149483.0,DONE,DONE,0.0,
screen,41000,0,v016_market_value_selector,reacting_aurax7_v2_public_refresh,85940.0,140799.0,DONE,DONE,0.0,
screen,41000,1,v016_market_value_selector,reacting_aurax7_v2_public_refresh,85940.0,140799.0,DONE,DONE,0.0,
screen,41001,0,v016_market_value_selector,reacting_aurax7_v2_public_refresh,110683.0,147999.0,DONE,DONE,0.0,
screen,41001,1,v016_market_value_selector,reacting_aurax7_v2_public_refresh,111295.0,147951.0,DONE,DONE,0.0,
screen,41000,0,v016_market_value_selector,reacting_evgen_v226_public_refresh,85978.0,140615.0,DONE,DONE,0.0,
screen,41000,1,v016_market_value_selector,reacting_evgen_v226_public_refresh,85978.0,140615.0,DONE,DONE,0.0,
screen,41001,0,v016_market_value_selector,reacting_evgen_v226_public_refresh,110797.0,148028.0,DONE,DONE,0.0,
screen,41001,1,v016_market_value_selector,reacting_evgen_v226_public_refresh,111408.0,147980.0,DONE,DONE,0.0,
screen,41000,0,v016_market_value_selector,reacting_market_smart_public_refresh,85940.0,140811.0,DONE,DONE,0.0,
screen,41000,1,v016_market_value_selector,reacting_market_smart_public_refresh,85940.0,140811.0,DONE,DONE,0.0,
screen,41001,0,v016_market_value_selector,reacting_market_smart_public_refresh,110683.0,148006.0,DONE,DONE,0.0,
screen,41001,1,v016_market_value_selector,reacting_market_smart_public_refresh,111295.0,147958.0,DONE,DONE,0.0,
screen,41000,0,v016_market_value_selector,sub-009-moev2,89062.0,131712.0,DONE,DONE,0.0,
screen,41000,1,v016_market_value_selector,sub-009-moev2,89062.0,131712.0,DONE,DONE,0.0,
screen,41001,0,v016_market_value_selector,sub-009-moev2,102636.0,133110.0,DONE,DONE,0.0,
screen,41001,1,v016_market_value_selector,sub-009-moev2,103890.0,133057.0,DONE,DONE,0.0,
screen,41000,0,v017_market_rollout,prvsiyan_frontier,86139.0,140290.0,DONE,DONE,0.0,
screen,41000,1,v017_market_rollout,prvsiyan_frontier,86139.0,140290.0,DONE,DONE,0.0,
screen,41001,0,v017_market_rollout,prvsiyan_frontier,108308.0,149532.0,DONE,DONE,0.0,
screen,41001,1,v017_market_rollout,prvsiyan_frontier,108920.0,149483.0,DONE,DONE,0.0,
screen,41000,0,v017_market_rollout,reacting_aurax7_v2_public_refresh,85940.0,140799.0,DONE,DONE,0.0,
screen,41000,1,v017_market_rollout,reacting_aurax7_v2_public_refresh,85940.0,140799.0,DONE,DONE,0.0,
screen,41001,0,v017_market_rollout,reacting_aurax7_v2_public_refresh,110683.0,147999.0,DONE,DONE,0.0,
screen,41001,1,v017_market_rollout,reacting_aurax7_v2_public_refresh,111295.0,147951.0,DONE,DONE,0.0,
screen,41000,0,v017_market_rollout,reacting_evgen_v226_public_refresh,85978.0,140615.0,DONE,DONE,0.0,
screen,41000,1,v017_market_rollout,reacting_evgen_v226_public_refresh,85978.0,140615.0,DONE,DONE,0.0,
screen,41001,0,v017_market_rollout,reacting_evgen_v226_public_refresh,110797.0,148028.0,DONE,DONE,0.0,
screen,41001,1,v017_market_rollout,reacting_evgen_v226_public_refresh,111408.0,147980.0,DONE,DONE,0.0,
screen,41000,0,v017_market_rollout,reacting_market_smart_public_refresh,85940.0,140811.0,DONE,DONE,0.0,
screen,41000,1,v017_market_rollout,reacting_market_smart_public_refresh,85940.0,140811.0,DONE,DONE,0.0,
screen,41001,0,v017_market_rollout,reacting_market_smart_public_refresh,110683.0,148006.0,DONE,DONE,0.0,
screen,41001,1,v017_market_rollout,reacting_market_smart_public_refresh,111295.0,147958.0,DONE,DONE,0.0,
screen,41000,0,v017_market_rollout,sub-009-moev2,89062.0,131712.0,DONE,DONE,0.0,
screen,41000,1,v017_market_rollout,sub-009-moev2,89062.0,131712.0,DONE,DONE,0.0,
screen,41001,0,v017_market_rollout,sub-009-moev2,102636.0,133110.0,DONE,DONE,0.0,
screen,41001,1,v017_market_rollout,sub-009-moev2,103890.0,133057.0,DONE,DONE,0.0,
screen,41000,0,v018_market_wave,prvsiyan_frontier,86139.0,140290.0,DONE,DONE,0.0,
screen,41000,1,v018_market_wave,prvsiyan_frontier,86139.0,140290.0,DONE,DONE,0.0,
screen,41001,0,v018_market_wave,prvsiyan_frontier,108308.0,149532.0,DONE,DONE,0.0,
screen,41001,1,v018_market_wave,prvsiyan_frontier,108920.0,149483.0,DONE,DONE,0.0,
screen,41000,0,v018_market_wave,reacting_aurax7_v2_public_refresh,85940.0,140799.0,DONE,DONE,0.0,
screen,41000,1,v018_market_wave,reacting_aurax7_v2_public_refresh,85940.0,140799.0,DONE,DONE,0.0,
screen,41001,0,v018_market_wave,reacting_aurax7_v2_public_refresh,110683.0,147999.0,DONE,DONE,0.0,
screen,41001,1,v018_market_wave,reacting_aurax7_v2_public_refresh,111295.0,147951.0,DONE,DONE,0.0,
screen,41000,0,v018_market_wave,reacting_evgen_v226_public_refresh,85978.0,140615.0,DONE,DONE,0.0,
screen,41000,1,v018_market_wave,reacting_evgen_v226_public_refresh,85978.0,140615.0,DONE,DONE,0.0,
screen,41001,0,v018_market_wave,reacting_evgen_v226_public_refresh,110797.0,148028.0,DONE,DONE,0.0,
screen,41001,1,v018_market_wave,reacting_evgen_v226_public_refresh,111408.0,147980.0,DONE,DONE,0.0,
screen,41000,0,v018_market_wave,reacting_market_smart_public_refresh,85940.0,140811.0,DONE,DONE,0.0,
screen,41000,1,v018_market_wave,reacting_market_smart_public_refresh,85940.0,140811.0,DONE,DONE,0.0,
screen,41001,0,v018_market_wave,reacting_market_smart_public_refresh,110683.0,148006.0,DONE,DONE,0.0,
screen,41001,1,v018_market_wave,reacting_market_smart_public_refresh,111295.0,147958.0,DONE,DONE,0.0,
screen,41000,0,v018_market_wave,sub-009-moev2,89062.0,131712.0,DONE,DONE,0.0,
screen,41000,1,v018_market_wave,sub-009-moev2,89062.0,131712.0,DONE,DONE,0.0,
screen,41001,0,v018_market_wave,sub-009-moev2,102636.0,133110.0,DONE,DONE,0.0,
screen,41001,1,v018_market_wave,sub-009-moev2,103890.0,133057.0,DONE,DONE,0.0,
screen,41000,0,v27_order_only,prvsiyan_frontier,89064.0,124752.0,DONE,DONE,0.0,
screen,41000,1,v27_order_only,prvsiyan_frontier,89064.0,124752.0,DONE,DONE,0.0,
screen,41001,0,v27_order_only,prvsiyan_frontier,110348.0,148909.0,DONE,DONE,0.0,
screen,41001,1,v27_order_only,prvsiyan_frontier,110348.0,148909.0,DONE,DONE,0.0,
screen,41000,0,v27_order_only,reacting_aurax7_v2_public_refresh,92873.0,126387.0,DONE,DONE,0.0,
screen,41000,1,v27_order_only,reacting_aurax7_v2_public_refresh,92873.0,126387.0,DONE,DONE,0.0,
screen,41001,0,v27_order_only,reacting_aurax7_v2_public_refresh,111229.0,145722.0,DONE,DONE,0.0,
screen,41001,1,v27_order_only,reacting_aurax7_v2_public_refresh,111229.0,145722.0,DONE,DONE,0.0,
screen,41000,0,v27_order_only,reacting_evgen_v226_public_refresh,92895.0,126426.0,DONE,DONE,0.0,
screen,41000,1,v27_order_only,reacting_evgen_v226_public_refresh,92895.0,126426.0,DONE,DONE,0.0,
screen,41001,0,v27_order_only,reacting_evgen_v226_public_refresh,111253.0,145768.0,DONE,DONE,0.0,
screen,41001,1,v27_order_only,reacting_evgen_v226_public_refresh,111253.0,145768.0,DONE,DONE,0.0,
screen,41000,0,v27_order_only,reacting_market_smart_public_refresh,92873.0,126412.0,DONE,DONE,0.0,
screen,41000,1,v27_order_only,reacting_market_smart_public_refresh,92873.0,126412.0,DONE,DONE,0.0,
screen,41001,0,v27_order_only,reacting_market_smart_public_refresh,111229.0,145747.0,DONE,DONE,0.0,
screen,41001,1,v27_order_only,reacting_market_smart_public_refresh,111229.0,145747.0,DONE,DONE,0.0,
screen,41000,0,v27_order_only,sub-009-moev2,83595.0,115198.0,DONE,DONE,0.0,
screen,41000,1,v27_order_only,sub-009-moev2,83595.0,115198.0,DONE,DONE,0.0,
screen,41001,0,v27_order_only,sub-009-moev2,113159.0,152993.0,DONE,DONE,0.0,
screen,41001,1,v27_order_only,sub-009-moev2,113159.0,152993.0,DONE,DONE,0.0,
screen,41000,0,v019a,prvsiyan_frontier,3000.0,171735.0,DONE,DONE,0.0,
screen,41000,1,v019a,prvsiyan_frontier,3000.0,171735.0,DONE,DONE,0.0,
screen,41001,0,v019a,prvsiyan_frontier,3000.0,157914.0,DONE,DONE,0.0,
screen,41001,1,v019a,prvsiyan_frontier,3000.0,157914.0,DONE,DONE,0.0,
screen,41000,0,v019a,reacting_aurax7_v2_public_refresh,3000.0,172375.0,DONE,DONE,0.0,
screen,41000,1,v019a,reacting_aurax7_v2_public_refresh,3000.0,172375.0,DONE,DONE,0.0,
screen,41001,0,v019a,reacting_aurax7_v2_public_refresh,3000.0,158585.0,DONE,DONE,0.0,
screen,41001,1,v019a,reacting_aurax7_v2_public_refresh,3000.0,158585.0,DONE,DONE,0.0,
screen,41000,0,v019a,reacting_evgen_v226_public_refresh,3000.0,172204.0,DONE,DONE,0.0,
screen,41000,1,v019a,reacting_evgen_v226_public_refresh,3000.0,172204.0,DONE,DONE,0.0,
screen,41001,0,v019a,reacting_evgen_v226_public_refresh,3000.0,158392.0,DONE,DONE,0.0,
screen,41001,1,v019a,reacting_evgen_v226_public_refresh,3000.0,158392.0,DONE,DONE,0.0,
screen,41000,0,v019a,reacting_market_smart_public_refresh,3000.0,172648.0,DONE,DONE,0.0,
screen,41000,1,v019a,reacting_market_smart_public_refresh,3000.0,172648.0,DONE,DONE,0.0,
screen,41001,0,v019a,reacting_market_smart_public_refresh,3000.0,158858.0,DONE,DONE,0.0,
screen,41001,1,v019a,reacting_market_smart_public_refresh,3000.0,158858.0,DONE,DONE,0.0,
screen,41000,0,v019a,sub-009-moev2,3000.0,131825.0,DONE,DONE,0.0,
screen,41000,1,v019a,sub-009-moev2,3000.0,131825.0,DONE,DONE,0.0,
screen,41001,0,v019a,sub-009-moev2,3000.0,134510.0,DONE,DONE,0.0,
screen,41001,1,v019a,sub-009-moev2,3000.0,134510.0,DONE,DONE,0.0,
screen,41000,0,v019b,prvsiyan_frontier,3000.0,171735.0,DONE,DONE,0.0,
screen,41000,1,v019b,prvsiyan_frontier,3000.0,171735.0,DONE,DONE,0.0,
screen,41001,0,v019b,prvsiyan_frontier,3000.0,157914.0,DONE,DONE,0.0,
screen,41001,1,v019b,prvsiyan_frontier,3000.0,157914.0,DONE,DONE,0.0,
screen,41000,0,v019b,reacting_aurax7_v2_public_refresh,3000.0,172375.0,DONE,DONE,0.0,
screen,41000,1,v019b,reacting_aurax7_v2_public_refresh,3000.0,172375.0,DONE,DONE,0.0,
screen,41001,0,v019b,reacting_aurax7_v2_public_refresh,3000.0,158585.0,DONE,DONE,0.0,
screen,41001,1,v019b,reacting_aurax7_v2_public_refresh,3000.0,158585.0,DONE,DONE,0.0,
screen,41000,0,v019b,reacting_evgen_v226_public_refresh,3000.0,172204.0,DONE,DONE,0.0,
screen,41000,1,v019b,reacting_evgen_v226_public_refresh,3000.0,172204.0,DONE,DONE,0.0,
screen,41001,0,v019b,reacting_evgen_v226_public_refresh,3000.0,158392.0,DONE,DONE,0.0,
screen,41001,1,v019b,reacting_evgen_v226_public_refresh,3000.0,158392.0,DONE,DONE,0.0,
screen,41000,0,v019b,reacting_market_smart_public_refresh,3000.0,172648.0,DONE,DONE,0.0,
screen,41000,1,v019b,reacting_market_smart_public_refresh,3000.0,172648.0,DONE,DONE,0.0,
screen,41001,0,v019b,reacting_market_smart_public_refresh,3000.0,158858.0,DONE,DONE,0.0,
screen,41001,1,v019b,reacting_market_smart_public_refresh,3000.0,158858.0,DONE,DONE,0.0,
screen,41000,0,v019b,sub-009-moev2,3000.0,131825.0,DONE,DONE,0.0,
screen,41000,1,v019b,sub-009-moev2,3000.0,131825.0,DONE,DONE,0.0,
screen,41001,0,v019b,sub-009-moev2,3000.0,134510.0,DONE,DONE,0.0,
screen,41001,1,v019b,sub-009-moev2,3000.0,134510.0,DONE,DONE,0.0,
screen,41000,0,hbharath,prvsiyan_frontier,98848.0,117254.0,DONE,DONE,0.0,
screen,41000,1,hbharath,prvsiyan_frontier,98848.0,117254.0,DONE,DONE,0.0,
screen,41001,0,hbharath,prvsiyan_frontier,124859.0,151601.0,DONE,DONE,0.0,
screen,41001,1,hbharath,prvsiyan_frontier,124859.0,151601.0,DONE,DONE,0.0,
screen,41000,0,hbharath,reacting_aurax7_v2_public_refresh,102116.0,119171.0,DONE,DONE,0.0,
screen,41000,1,hbharath,reacting_aurax7_v2_public_refresh,102116.0,119171.0,DONE,DONE,0.0,
screen,41001,0,hbharath,reacting_aurax7_v2_public_refresh,124933.0,152435.0,DONE,DONE,0.0,
screen,41001,1,hbharath,reacting_aurax7_v2_public_refresh,124933.0,152435.0,DONE,DONE,0.0,
screen,41000,0,hbharath,reacting_evgen_v226_public_refresh,102140.0,119246.0,DONE,DONE,0.0,
screen,41000,1,hbharath,reacting_evgen_v226_public_refresh,102140.0,119246.0,DONE,DONE,0.0,
screen,41001,0,hbharath,reacting_evgen_v226_public_refresh,125069.0,152503.0,DONE,DONE,0.0,
screen,41001,1,hbharath,reacting_evgen_v226_public_refresh,125069.0,152503.0,DONE,DONE,0.0,
screen,41000,0,hbharath,reacting_market_smart_public_refresh,102116.0,119178.0,DONE,DONE,0.0,
screen,41000,1,hbharath,reacting_market_smart_public_refresh,102116.0,119178.0,DONE,DONE,0.0,
screen,41001,0,hbharath,reacting_market_smart_public_refresh,124933.0,152442.0,DONE,DONE,0.0,
screen,41001,1,hbharath,reacting_market_smart_public_refresh,124933.0,152442.0,DONE,DONE,0.0,
screen,41000,0,hbharath,sub-009-moev2,101612.0,116272.0,DONE,DONE,0.0,
screen,41000,1,hbharath,sub-009-moev2,101612.0,116272.0,DONE,DONE,0.0,
screen,41001,0,hbharath,sub-009-moev2,124778.0,150066.0,DONE,DONE,0.0,
screen,41001,1,hbharath,sub-009-moev2,124778.0,150066.0,DONE,DONE,0.0,
screen,41000,0,ian_turner,prvsiyan_frontier,3334.0,163960.0,DONE,DONE,0.0,
screen,41000,1,ian_turner,prvsiyan_frontier,3334.0,163960.0,DONE,DONE,0.0,
screen,41001,0,ian_turner,prvsiyan_frontier,3362.0,131180.0,DONE,DONE,0.0,
screen,41001,1,ian_turner,prvsiyan_frontier,3362.0,131180.0,DONE,DONE,0.0,
screen,41000,0,ian_turner,reacting_aurax7_v2_public_refresh,3334.0,164468.0,DONE,DONE,0.0,
screen,41000,1,ian_turner,reacting_aurax7_v2_public_refresh,3334.0,164468.0,DONE,DONE,0.0,
screen,41001,0,ian_turner,reacting_aurax7_v2_public_refresh,3362.0,131811.0,DONE,DONE,0.0,
screen,41001,1,ian_turner,reacting_aurax7_v2_public_refresh,3362.0,131811.0,DONE,DONE,0.0,
screen,41000,0,ian_turner,reacting_evgen_v226_public_refresh,3334.0,164294.0,DONE,DONE,0.0,
screen,41000,1,ian_turner,reacting_evgen_v226_public_refresh,3334.0,164294.0,DONE,DONE,0.0,
screen,41001,0,ian_turner,reacting_evgen_v226_public_refresh,3362.0,131647.0,DONE,DONE,0.0,
screen,41001,1,ian_turner,reacting_evgen_v226_public_refresh,3362.0,131647.0,DONE,DONE,0.0,
screen,41000,0,ian_turner,reacting_market_smart_public_refresh,3334.0,164741.0,DONE,DONE,0.0,
screen,41000,1,ian_turner,reacting_market_smart_public_refresh,3334.0,164741.0,DONE,DONE,0.0,
screen,41001,0,ian_turner,reacting_market_smart_public_refresh,3362.0,132084.0,DONE,DONE,0.0,
screen,41001,1,ian_turner,reacting_market_smart_public_refresh,3362.0,132084.0,DONE,DONE,0.0,
screen,41000,0,ian_turner,sub-009-moev2,3315.0,163137.0,DONE,DONE,0.0,
screen,41000,1,ian_turner,sub-009-moev2,3315.0,163137.0,DONE,DONE,0.0,
screen,41001,0,ian_turner,sub-009-moev2,3345.0,129296.0,DONE,DONE,0.0,
screen,41001,1,ian_turner,sub-009-moev2,3345.0,129296.0,DONE,DONE,0.0,
screen,41000,0,lonespear,prvsiyan_frontier,89672.0,146590.0,DONE,DONE,0.0,
screen,41000,1,lonespear,prvsiyan_frontier,89672.0,146590.0,DONE,DONE,0.0,
screen,41001,0,lonespear,prvsiyan_frontier,53952.0,108936.0,DONE,DONE,0.0,
screen,41001,1,lonespear,prvsiyan_frontier,53952.0,108936.0,DONE,DONE,0.0,
screen,41000,0,lonespear,reacting_aurax7_v2_public_refresh,89816.0,148791.0,DONE,DONE,0.0,
screen,41000,1,lonespear,reacting_aurax7_v2_public_refresh,89816.0,148791.0,DONE,DONE,0.0,
screen,41001,0,lonespear,reacting_aurax7_v2_public_refresh,54014.0,109941.0,DONE,DONE,0.0,
screen,41001,1,lonespear,reacting_aurax7_v2_public_refresh,54014.0,109941.0,DONE,DONE,0.0,
screen,41000,0,lonespear,reacting_evgen_v226_public_refresh,89756.0,147265.0,DONE,DONE,0.0,
screen,41000,1,lonespear,reacting_evgen_v226_public_refresh,89756.0,147265.0,DONE,DONE,0.0,
screen,41001,0,lonespear,reacting_evgen_v226_public_refresh,54199.0,109708.0,DONE,DONE,0.0,
screen,41001,1,lonespear,reacting_evgen_v226_public_refresh,54199.0,109708.0,DONE,DONE,0.0,
screen,41000,0,lonespear,reacting_market_smart_public_refresh,89816.0,148803.0,DONE,DONE,0.0,
screen,41000,1,lonespear,reacting_market_smart_public_refresh,89816.0,148803.0,DONE,DONE,0.0,
screen,41001,0,lonespear,reacting_market_smart_public_refresh,54014.0,109948.0,DONE,DONE,0.0,
screen,41001,1,lonespear,reacting_market_smart_public_refresh,54014.0,109948.0,DONE,DONE,0.0,
screen,41000,0,lonespear,sub-009-moev2,95973.0,137652.0,DONE,DONE,0.0,
screen,41000,1,lonespear,sub-009-moev2,95973.0,137652.0,DONE,DONE,0.0,
screen,41001,0,lonespear,sub-009-moev2,86104.0,133255.0,DONE,DONE,0.0,
screen,41001,1,lonespear,sub-009-moev2,85318.0,133257.0,DONE,DONE,0.0,
screen,41000,0,seyamalam,prvsiyan_frontier,85215.0,138904.0,DONE,DONE,0.0,
screen,41000,1,seyamalam,prvsiyan_frontier,85215.0,138904.0,DONE,DONE,0.0,
screen,41001,0,seyamalam,prvsiyan_frontier,107440.0,149216.0,DONE,DONE,0.0,
screen,41001,1,seyamalam,prvsiyan_frontier,108040.0,149165.0,DONE,DONE,0.0,
screen,41000,0,seyamalam,reacting_aurax7_v2_public_refresh,84972.0,139346.0,DONE,DONE,0.0,
screen,41000,1,seyamalam,reacting_aurax7_v2_public_refresh,84972.0,139346.0,DONE,DONE,0.0,
screen,41001,0,seyamalam,reacting_aurax7_v2_public_refresh,110005.0,147604.0,DONE,DONE,0.0,
screen,41001,1,seyamalam,reacting_aurax7_v2_public_refresh,110604.0,147554.0,DONE,DONE,0.0,
screen,41000,0,seyamalam,reacting_evgen_v226_public_refresh,84991.0,139178.0,DONE,DONE,0.0,
screen,41000,1,seyamalam,reacting_evgen_v226_public_refresh,84991.0,139178.0,DONE,DONE,0.0,
screen,41001,0,seyamalam,reacting_evgen_v226_public_refresh,110117.0,147637.0,DONE,DONE,0.0,
screen,41001,1,seyamalam,reacting_evgen_v226_public_refresh,110717.0,147587.0,DONE,DONE,0.0,
screen,41000,0,seyamalam,reacting_market_smart_public_refresh,84972.0,139358.0,DONE,DONE,0.0,
screen,41000,1,seyamalam,reacting_market_smart_public_refresh,84972.0,139358.0,DONE,DONE,0.0,
screen,41001,0,seyamalam,reacting_market_smart_public_refresh,110005.0,147611.0,DONE,DONE,0.0,
screen,41001,1,seyamalam,reacting_market_smart_public_refresh,110604.0,147561.0,DONE,DONE,0.0,
